RouteID,RouteName,RouteType,Time_s,Speed_kmh,Grade_pct,StopFlag,AuxMultiplier
VECTO-URBAN,EU VECTO Urban Bus,Urban,972,59.4,-1.11342879827973,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,973,59.4,-1.09290312311146,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,974,59.4,-0.955774060044896,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,975,59.4,-0.772534371492709,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,976,59.4,-0.522534371492709,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,977,59.4,-0.201290100074827,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,978,59.4,0.0570432332585066,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,979,59.4,0.36537656659184,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,980,59.4,0.554225939955104,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,981,59.4,0.719483959970069,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,982,59.4,0.786598200013605,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,983,59.4,0.736598200013605,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,984,59.4,0.670516040029931,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,985,59.4,0.534193400049884,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,986,59.4,0.33974895560544,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,987,59.4,0.0679567667414934,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,988,54.72,-0.175451879910215,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,989,50.04,-0.278709624017956,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,990,45.36,-0.225709624017956,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,991,40.68,-0.0895481200897848,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,992,36,0.30575313318368,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,993,31.32,0.726129699775538,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,994,34.92,1.18612969977553,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,995,30.24,1.63862969977554,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,996,25.56,2.01306484988777,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,997,20.88,2.19908646651702,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,998,16.2,2.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,999,11.52,2.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1000,6.83999999999998,2.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1001,2.15999999999998,2.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1002,0,2.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1003,0,2.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1004,0,2.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1005,0,2.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1006,0,2.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1007,0,2.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1008,0,2.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1009,0,2.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1010,0,2.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1011,0,2.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1012,3.6,2.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1013,7.2,2.28333333333333,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1014,10.8,2.24166666666667,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1015,14.4,2.18571428571429,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1016,18,2.12142857142857,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1017,21.6,1.975,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1018,25.2,1.775,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1019,28.8,1.45,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1020,32.4,1.0625,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1021,36,0.725,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1022,39.6,0.3625,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1023,43.2,0.128571428571429,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1024,44.2,-0.0020337301587298,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1025,44.2,-0.0239583333333323,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1026,44.2,-0.0458829365079347,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1027,44.2,-0.0678075396825372,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1028,44.2,-0.0897321428571396,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1029,44.2,-0.132638888888878,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1030,44.2,-0.194027777777765,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1031,44.2,-0.279166666666645,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1032,44.2,-0.385101010100979,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1033,44.2,-0.511706349206322,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1034,44.2,-0.599404761904732,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1035,44.2,-0.506196581196617,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1036,44.2,-0.338194444444571,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1037,39.52,0.154999999999745,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1038,34.84,0.821388888888623,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1039,30.16,1.64555555555498,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1040,25.48,2.4591666666664,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1041,20.8,3.18055555555529,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1042,16.12,3.77388888888836,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1043,11.44,4.15666666666611,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1044,6.76,4.40944444444385,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1045,2.08,4.53222222222166,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1046,5.68,4.63999999999942,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1047,0.999999999999997,4.7,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1048,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1049,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1050,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1051,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1052,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1053,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1054,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1055,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1056,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1057,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1058,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1059,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1060,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1061,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1062,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1063,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1064,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1065,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1066,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1067,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1068,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1069,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1070,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1071,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1072,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1073,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1074,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1075,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1076,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1077,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1078,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1079,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1080,0,4.7,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1081,0,4.7,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1082,3.6,4.7,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1083,7.2,4.9,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1084,10.8,5.05,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1085,14.4,5.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1086,18,5.55,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1087,21.6,5.73333333333333,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1088,25.2,5.7375,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1089,28.8,5.53333333333333,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1090,32.2,5.10555555555547,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1091,32.2,4.32916666666665,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1092,32.2,3.36388888888887,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1093,32.2,2.36944444444443,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1094,32.2,1.275,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1095,32.2,0.280555555555566,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1096,32.2,-0.656944444444434,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1097,32.2,-1.50416666666665,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1098,27.52,-2.11888888888889,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1099,31.12,-2.6761111111111,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1100,34.72,-3.09166666666665,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1101,35.5,-3.44731481481479,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1102,35.5,-3.6856111111111,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1103,35.5,-3.85236111111111,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1104,35.5,-3.98753472222222,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1105,35.5,-4.16439814814815,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1106,35.5,-4.34541666666667,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1107,30.82,-4.49893518518519,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1108,26.14,-4.59576388888889,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1109,21.46,-4.56270833333333,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1110,16.78,-4.53615277777777,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1111,12.1,-4.51609722222222,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1112,7.42,-4.50254166666667,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1113,2.74,-4.5,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1114,6.34,-4.5,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1115,1.66,-4.5,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1116,0,-4.5,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1117,0,-4.5,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1118,0,-4.5,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1119,0,-4.5,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1120,0,-4.5,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1121,0,-4.5,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1122,0,-4.5,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1123,0,-4.5,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1124,0,-4.5,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1125,0,-4.5,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1126,0,-4.5,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1127,3.6,-4.5,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1128,7.2,-4.4,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1129,10.8,-4.35,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1130,14.4,-4.275,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1131,18,-4.15,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1132,21.6,-3.93333333333333,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1133,25.2,-3.675,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1134,28.8,-3.36666666666667,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1135,32.4,-3.025,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1136,36,-2.725,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1137,38.4,-2.49583333333334,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1138,38.4,-2.41111111111111,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1139,38.4,-2.45061728395062,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1140,38.4,-2.49012345679013,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1141,38.4,-2.46923076923077,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1142,38.4,-2.42820512820512,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1143,38.4,-2.36969696969696,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1144,33.72,-2.29416666666665,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1145,32.3,-2.1497222222222,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1146,32.3,-2.02154761904759,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1147,32.3,-1.89484567901232,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1148,32.3,-1.79664529914528,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1149,32.3,-1.72762820512818,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1150,32.3,-1.68748708010335,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1151,32.3,-1.66662144702841,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1152,32.3,-1.64575581395348,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1153,32.3,-1.62489018087854,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1154,32.3,-1.60402454780361,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1155,31.6533333333209,-1.51060185185181,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1156,35.2533333333209,-1.4,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1157,38.8533333333209,-1.10657407407416,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1158,39.9,-0.846500000000106,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1159,39.9,-0.564833333333445,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1160,39.9,-0.352638888888987,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1161,39.9,-0.325564516129012,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1162,39.9,-0.361317204301054,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1163,39.9,-0.397069892473096,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1164,39.9,-0.559642857142756,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1165,39.9,-0.785166666666519,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1166,39.9,-1.06708333333295,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1167,39.9,-1.32849999999984,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1168,39.9,-1.5701666666665,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1169,39.9,-1.7931944444443,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1170,39.9,-1.92826923076916,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1171,39.9,-1.99323717948722,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1172,39.9,-1.95060897435901,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1173,39.9,-1.90798076923081,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1174,39.9,-1.80991666666677,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1175,39.9,-1.66513888888906,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1176,39.9,-1.42062500000027,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1177,39.9,-1.01854166666694,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1178,35.22,-0.361666666668862,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1179,30.54,0.28249999999889,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1180,25.86,0.882916666666097,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1181,21.18,1.51916666666557,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1182,16.5,1.94249999999893,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1183,11.82,2.33583333333227,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1184,15.42,2.60708333333282,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1185,10.74,2.8,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1186,6.05999999999999,2.8,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1187,1.37999999999999,2.8,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1188,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1189,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1190,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1191,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1192,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1193,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1194,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1195,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1196,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1197,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1198,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1199,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1200,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1201,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1202,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1203,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1204,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1205,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1206,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1207,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1208,0,2.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1209,0,2.8,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1210,3.6,2.8,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1211,7.2,3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1212,10.8,3.15,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1213,14.4,3.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1214,18,3.4375,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1215,21.6,3.47,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1216,25.2,3.405,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1217,28.8,3.2,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1218,32.4,2.825,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1219,36,2.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1220,39.6,1.55,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1221,43.2,1,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1222,46.8,0.525,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1223,50,0.267283950617285,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1224,50,0.169871794871796,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1225,50,0.116452991452993,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1226,50,0.0542328042328076,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1227,50,-0.0249999999999909,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1228,50,-0.170987654320975,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1229,50,-0.340972222222206,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1230,50,-0.503333333333303,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1231,50,-0.711728395061709,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1232,50,-0.859444444444425,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1233,53.6,-0.966666666666647,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1234,56.8,-1.01535087719298,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1235,56.8,-1.03611111111111,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1236,56.8,-1.05687134502924,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1237,56.8,-1.07763157894736,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1238,56.8,-1.09839181286549,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1239,60.4,-1.1,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1240,64,-1.1,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1241,67.6,-0.983156966490308,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1242,68.1,-0.953240740740748,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1243,68.1,-0.923214285714293,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1244,68.1,-0.884104938271621,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1245,68.1,-0.814043209876558,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1246,68.1,-0.731250000000017,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1247,68.1,-0.642658730158746,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1248,68.1,-0.533611111111131,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1249,68.1,-0.426973684210541,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1250,68.1,-0.327412280701767,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1251,68.1,-0.227850877192994,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1252,68.1,-0.213903061224488,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1253,68.1,-0.233205782312924,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1254,68.1,-0.252508503401359,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1255,68.1,-0.271811224489795,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1256,68.1,-0.291113945578231,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1257,68.1,-0.308038057742782,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1258,68.1,-0.322933070866142,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1259,68.1,-0.337828083989502,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1260,68.1,-0.352723097112861,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1261,68.1,-0.367618110236221,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1262,68.1,-0.382513123359581,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1263,68.1,-0.397408136482941,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1264,68.1,-0.471022727272736,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1265,68.1,-0.569675925925938,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1266,68.1,-0.578293010752684,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1267,68.1,-0.547782258064512,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1268,68.1,-0.517271505376339,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1269,68.1,-0.417916666666633,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1270,68.1,-0.188749999999964,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1271,68.1,0.0577380952381515,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1272,68.1,0.277314814814862,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1273,68.1,0.384274193548372,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1274,68.1,0.323252688172027,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1275,68.1,0.191145833333269,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1276,68.1,-0.132500000000109,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1277,63.42,-0.497833333333438,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1278,58.74,-0.777166666666762,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1279,54.06,-0.994062500000064,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1280,49.38,-1.12779761904766,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1281,44.7,-1.1946212121212,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,1282,44.6,-1.1720707070707,0,1
